"Kinds","company","product","price","brief","newest time","oldest time","if Kontakt"
"Rock / Country / Folk","Big Fish Audio","Neo Folk","$58.91","Great Bluegrass & Folk Sample Library","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Hook City: Indie Pop Rock Edition","$24.50","15 construction kits with all the tools for pop / rock songs","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Crunch: Rock Guitar Loops","$20.30","Professionally recorded guitar riff and groove!","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Nu Rock Breaks","$48.30","Rocking grooves & loops, crisp drums and guitars","no reviews","no reviews","1"
"Rock / Country / Folk","Best Service","Toxic Guitars Bundle","$89.00","Bundle of Toxic Guitars Vol.1 and Toxic Guitars Vol.2","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Vintage Guitars","$69.30","Massive 5.8 GB vintage guitar collection library!","no reviews","no reviews","1"
"Rock / Country / Folk","Best Service","Toxic Guitars Vol.2","$59.00","250 Samples of freaky guitar sounds, licks and efffects","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Indie: Acoustic Collection","$69.30","Indie rock sample library full of sound tools and loops!","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Ueberschall","Retro Action Score","$98.25","Authentic retro action score in the style of the classics","no reviews","no reviews","0"
"Rock / Country / Folk","Big Fish Audio","Americana Country","$69.30","Alternative country, folk and blues loops & grooves","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Coffeehouse","$58.91","Original Coffehouse Loops & Grooves","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Crush","$90.30","Over 11 GB Loops & Grooves for rock, indie, and much more.","2013","2013","no requirement"
"Rock / Country / Folk","Big Fish Audio","Drive","$90.30","Professional Country Loops & Grooves, classic and modern","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Hard Rock: Decade of Distortion","$69.30","A complete rock band for each rock production!","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Hi-Voltage","$90.30","15 huge construction kits full of rock and power!","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Indie Rock Addiction","$48.30","Beautifully produced construction kits for indie rock","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Indie: Rock Collection Vol.1","$34.30","The perfect sound tool for every indie rock production!","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Indie: Rock Collection Vol.2","$48.30","A must for any indie rock producer! A Hit!","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Psychedelic 60s","$48.30","The psychedelic soundscapes of the 60s in one library","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Quirky Guitars vol. 1","$48.30","Inspiration of a special kind!","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Quirky Guitars vol. 2","$48.30","Fantastic sound worlds for pop / rock productions","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Southern Rock","$69.30","Southern Rock loops & grooves","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Wild West","$48.30","Real Tex-Mex, Western and cowboy rock productions!","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Fury: Modern Indie & Pop Rock","$90.30","Tough & emotionally - pop-rock loops and kits!","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Country Roots","$90.30","Authentic country loops & grooves","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Rock Cinema","$69.30","Cinematic guitar riffs and song loops","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Big Fish Audio","Big Bad Horns","$90.30","Brass loops and riffs for jazz, blues, rock, soul & more","2011","2011","1"
"Rock / Country / Folk","Big Fish Audio","Pop Rocks","$90.30","Huge sounds and loops for rock and pop productions.","2012","2012","1"
"Rock / Country / Folk","Big Fish Audio","Punk N Ska","$90.30","Crazy punk & ska loops & grooves!","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Modern Rock","$69.30","Great rock sample collection for their productions.","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","FUEL: Hard Rock","$69.30","Hard-hitting rock samples for songwriters / bands!","2011","2011","1"
"Rock / Country / Folk","Big Fish Audio","Classic Rock","$90.30","The power of classic rock in a sample library!","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Rebel: Modern Punk Rock","$48.30","Unleash the rebel in your music!","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Modern Country","$90.30","Exciting and atypical country sound","2011","2011","1"
"Rock / Country / Folk","Big Fish Audio","Electri-Fried Blues","$90.30","Electric-infused blues loops & grooves","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Nashville Sessions","$69.30","Authentic Country Western samples","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Nu Metal City 2","$69.30","All shattering nu metal construction kits!","no reviews","no reviews","1"
"Rock / Country / Folk","Best Service","Toxic Guitars Vol.1","$49.00","Heavy guitar for electro, breakbeat, drum´n bass productions","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Rock Star","$58.91","Construction-kit loop library: electric guitars, bass, drums","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","LA Drum Sessions 2","$69.30","Acoustic drum loops, from R&B to Country","no reviews","no reviews","1"
"Rock / Country / Folk","Ueberschall","Punk Rock","$48.63","Rock grooves with authentic jam-feeling","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Solo Guitar","$48.63","Solo guitar loops - different musical styles","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","On the Rock","$147.87","Uncompromising rock sound that combines the 70s, 80s and 90s","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Shred Guitar","$48.63","Shred virtuoso guitar loops","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Commercial Pop","$98.25","Commercial Pop - Library Music for TV & Radio Ads","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Rock Classics","$147.87","Professional recording of an entire rock band","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Country Loops","$98.25","A must for country music producers!","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Blues Colors","$98.25","Handmade grooves with a real blues feel","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Twang","$48.63","The distinctive guitar sound of the 60s","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Rock Ballads","$147.87","Great sound for great rock ballads","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Thrash Metal","$48.63","Ultimate library to start your headbanging productions!","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Indie Rock 2","$109.00","Loops of a whole band with real jam-character!","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Grunge","$43.00","Dirty and distorted drum, bass and guitar loops!","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Rock - Elastik Inspire Series","$147.87","Authentic rock atmosphere, perfect samples","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","60s Psychedelic Rock","$109.00","Psychedelic Sounds & Grooves of the 60s","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Metal - No Headroom","$109.00","Very special metal library for producers","2011","2011","0"
"Rock / Country / Folk","Ueberschall","Glam Rock","$109.00","A nostalgic trip to the 70s - must buy!","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Indie Rock","$109.00","Extremely rocky loops & grooves","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Pop Ballads","$98.25","The necessary tools for professional-sounding pop music","2010","2010","0"
"Rock / Country / Folk","Ueberschall","80s Punk & New-Wave","$98.25","Hard Rock Grooves, from LA punk to hardcore!","2008","2008","0"
"Rock / Country / Folk","Ueberschall","Nu Metal","$86.34","Killer grooves & loops for the hardest metal sound!","2004","2003","no requirement"
"Rock / Country / Folk","Heavyocity","DM-307A Ethno Rock","$39.20","Ethno Rock Pack for Ableton","no reviews","no reviews","0"
"Rock / Country / Folk","Zero-G","The London Sessions","$44.66","Unbelievable Grooves & Loops of a hole Band!","no reviews","no reviews","1"
"Rock / Country / Folk","Zero-G","Zero G Nu Metal","$42.87","In-your-face Nu Metal Library with Riffs, Loops and Sex!","no reviews","no reviews","1"
"Rock / Country / Folk","Zero-G","SoundSense: LA Drums","$26.80","Drum loops & percussion with session player Jeremy Janeczko!","no reviews","no reviews","1"
"Rock / Country / Folk","Zero-G","Akoustik Bass Hitz","$14.28","38 construction kits full of bass & drumloops!","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Zero-G","Harmonica","$23.82","Harmonica samples, performed by Ben Hewlett","no reviews","no reviews","no requirement"
"Rock / Country / Folk","Zero-G","Brutal Beats","$17.84","Brutal drum loops and samples ! Tip!","2002","2002","no requirement"
"Rock / Country / Folk","Power FX","2rAw Extreme Rock Funk Rage","$28.78","","no reviews","no reviews","no requirement"
"Sound FX","Best Service","Phantom Files Vol. 2","$49.00","Unique musical fragments, FX and grooves!","2014","2014","1"
"Sound FX","Zero-G","Shadowlands","$42.87","50 Construction kits for Cinematic Productions","no reviews","no reviews","1"
"Sound FX","Big Fish Audio","13: Horror Loops and Sound Design","$90.30","Terrifying Loops and Sound Design for Modern Producers","no reviews","no reviews","1"
"Sound FX","Best Service","Production Effects Vol.1","$69.00","Effects collection, xplosions, hits, up- and ownsweeps a.s.o","2011","2011","1"
"Sound FX","Best Service","K-Size FX Edition","$49.00","1400 SoundFX, Atmos, DownSweeps, Hits, Impacts...","no reviews","no reviews","1"
"Sound FX","Zero-G","Distant Lights","$51.61","Distant Lights Sci-Fi Sounds","no reviews","no reviews","1"
"Sound FX","Best Service","Phantom Files Vol. 1 + 2 Bundle","$79.00","Collection of unique sounds in a bundle","no reviews","no reviews","1"
"Sound FX","Zero-G","ARC - Evolving Soundscapes & Drones","$42.87","Dreamlike Musical Environments Library","no reviews","no reviews","1"
"Sound FX","Ueberschall","Guitar Feedback","$48.63","Guitar Feedback brings Art from the Noise","no reviews","no reviews","0"
"Sound FX","Zero-G","Other Worlds","$42.87","Cinematic Textures and Atmospheres","no reviews","no reviews","1"
"Sound FX","Zero-G","Haunted Ground","$42.87","Ambience & FX from abandoned places","no reviews","no reviews","1"
"Sound FX","Ueberschall","Ambient Noises","$48.63","A trip to the darker end of the ambient spectrum","no reviews","no reviews","0"
"Sound FX","Big Fish Audio","Illusion","$90.30","Soundscapes and sound design for film, games & media","no reviews","no reviews","1"
"Sound FX","Big Fish Audio","Paranormal","$41.06","About 3.5 GB sound design for film, TV and games.","no reviews","no reviews","1"
"Sound FX","Big Fish Audio","Cinematic Sound Design","$34.30","Sound Design and FX tools for composers and designers.","no reviews","no reviews","no requirement"
"Sound FX","Big Fish Audio","Darkness: Cinematic Sound Design","$48.30","Superb sound design for film, TV & Games","no reviews","no reviews","no requirement"
"Sound FX","Ueberschall","Score FX 2","$147.87","Professionelles sound design and FX","2010","2009","0"
"Sound FX","Ueberschall","Score FX","$147.87","Sound design and audio FX for movies & games","2009","2008","0"
"Sound FX","Big Fish Audio","Android Nightmares","$34.30","Menacing beats, warped out loops and robotic FX","no reviews","no reviews","1"
"Sound FX","Big Fish Audio","Sinister Strings","$48.30","Tension-filled, orchestral string noises","no reviews","no reviews","1"
"Sound FX","Ueberschall","Soundscapes","$98.25","For scoring, games, trailers, audio logos, and much more.!","2010","2010","0"
"Sound FX","Ueberschall","Art Of Sounds","$109.00","Creative sound, excellent sound design","2010","2010","0"
"Sound FX","Ueberschall","Astral Electro Flux","$98.25","Abstract sound experiments and analog synthesizer sounds","2008","2008","0"
"Sound FX","Ueberschall","Analog FX","$98.25","Incredible FX Collection, perfect for movies and more","2008","2008","0"
"Sound FX","Ueberschall","Groove Shadow Elastik","$98.25","Ingenious sound design and FX","2008","2007","0"
"Sound FX","Zero-G","Degrees of Abstract","$37.51","A fantastic world of sound design & sfx!","2007","2007","1"
"Sound FX","Zero-G","Maximum Force","$44.06","Big FX for big projects - From impacts to whooshes!","no reviews","no reviews","1"
"Sound FX","Best Service","Phantom Files","$49.00","An inspiring soundsource for all musicians","no reviews","no reviews","1"
"Sound FX","Zero-G","SoundSense: Ambiosis","$21.44","Atmospheric Sound FX produced by Ian Boddy.","no reviews","no reviews","1"
"Sound FX","Zero-G","Outer Limits","$42.87","Abstract & professional sound design","2006","2006","1"
"Sound FX","Zero-G","Morphology","$41.09","Another great library, by sound designer Ian Boddy","2004","2004","1"
"Sound FX","Zero-G","eVOLUTION","$10.71","Great sound design & FX library!","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Ueberschall","Batucada","$48.63","Percussive Samba Grooves with an African influence","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Big Fish Audio","Mariachi","$48.30","Que Viva el Mariachi! Brilliant sound tools from Mexico","no reviews","no reviews","no requirement"
"Reggae / Ethno / Latin","Best Service","Spiritual Voices","$49.00","Magic authentic ethno vocal collection from India and Africa","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Zero-G","Spirit of Raga","$46.84","Vocal Samples in Various Indian Styles","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Ueberschall","Ukulele","$48.63","Infectious and positive loops & phrases","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Big Fish Audio","Lion","$90.97","16 huge Reggae Construction Kits","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Ueberschall","Cumbia Digital","$48.63","Columbian rhythms fused with modern beats","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Big Fish Audio","Gypsy Fiesta","$58.91","Southern French and Catalan Gypsy Rumba styles","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Nu Bossa","$42.87","South American Lounge, Samba and Bossa Construction Kits!","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Desert Tracks","$42.87","Exotic, Traditional and Contemporary Sounds","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Big Fish Audio","Island Fever","$58.91","12 Laid-back construction kits loaded with Island Sounds","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Ueberschall","Brasil Nova Segundo","$98.25","Follow up to Brasil Nova Primeiro!","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Ueberschall","Brasil Nova Primeiro","$98.25","Genuine Flavor of Classic Brasilian Music","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Big Fish Audio","Celtic Instruments","$69.30","Many playable Celtic instruments in one collection","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Big Fish Audio","Guitarra: Spanish Guitar Loops","$48.30","Spanish guitars Library, performed by Michael Ripoll","no reviews","no reviews","no requirement"
"Reggae / Ethno / Latin","Big Fish Audio","Gypsy Cafe","$48.30","A complete Gypsy jazz band for your productions","no reviews","no reviews","no requirement"
"Reggae / Ethno / Latin","Big Fish Audio","Island Guitars","$48.30","Inspire yourself from beautiful island grooves!","no reviews","no reviews","no requirement"
"Reggae / Ethno / Latin","Big Fish Audio","Pop Ukulele and Island Sounds","$41.06","Hawaiian, Polynesian and Caribbean island instruments!","no reviews","no reviews","no requirement"
"Reggae / Ethno / Latin","Big Fish Audio","Rhythms of Arabia","$69.30","Arab rhythms and percussion loops","no reviews","no reviews","no requirement"
"Reggae / Ethno / Latin","Big Fish Audio","Hip Hop India: Modern Percussion","$48.30","Indian rhythms, mixed with fat beats!","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Best Service","Diamonds Of Orient","$49.00","Oriental Percussion Construction Kits & Instrument loops","2009","2009","1"
"Reggae / Ethno / Latin","Big Fish Audio","Primal Drums","$69.30","Powerful and professionally recorded drums & percussion","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Big Fish Audio","Latin Jazz (by Peter Michael Escovedo)","$40.21","Classical and modern rhythms of salsa to bolero","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Big Fish Audio","Hadeeth 2","$34.30","Hot Rhythms from the East","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Big Fish Audio","Mahadhi - African Rhythms","$48.30","Traditional and unique african rhythms","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Best Service","Studio India","$49.00","Fresh Vocals (male/female), Indian Instruments & Atmos","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Eastern Flute & Violin Bundle","$53.00","Bundle including Eastern Flute and Eastern Violin","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Eastern Violin","$32.15","Authentic eastern style flute phrases from India","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Ueberschall","Percussion UE","$98.25","Percussion instruments of different styles","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Ueberschall","Dub Reggae","$98.25","Real dub reggae sound - grooves & loops","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Ueberschall","Reggaeton UE","$48.63","Reggaeton beats, combined with the special latin flavor!","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Ueberschall","Reggae Fundamentals 2","$98.25","Versatile library full of excellent reggae riddims!","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Ueberschall","Bollywood Pop","$109.00","Western European beats and traditional Indian pop music","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Ueberschall","Roots Reggae","$98.25","21 live recorded reggae construction kits","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Big Fish Audio","Earth Tone","$69.30","Ethnic, recorded live percussion grooves and loops","2009","2009","1"
"Reggae / Ethno / Latin","Ueberschall","Dancehall Madness Vol. II","$98.25","Excellent dancehall grooves & samples","2009","2009","0"
"Reggae / Ethno / Latin","Ueberschall","Balkan Lines","$98.25","Dance, club, rnb meets traditional balkan music","2008","2008","0"
"Reggae / Ethno / Latin","Ueberschall","Reggae Fundamentals","$98.25","Modern roots reggae grooves & samples","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Ueberschall","Adlibs","$98.25","2400 verbal and nonverbal phrases sung by professionals!","2008","2008","0"
"Reggae / Ethno / Latin","Ueberschall","Dancehall Madness","$98.25","These loops make any booty shake!","2007","2007","0"
"Reggae / Ethno / Latin","Ueberschall","Oriental RnB","$98.25","Cool R&B grooves, mixed with oriental sounds","2006","2006","0"
"Reggae / Ethno / Latin","Ueberschall","The Resource","$247.12","The ultimate sample collection with 10 GB of sounds!","2006","2006","0"
"Reggae / Ethno / Latin","Heavyocity","DM-307A Ethno Rock","$39.20","Ethno Rock Pack for Ableton","no reviews","no reviews","0"
"Reggae / Ethno / Latin","Big Fish Audio","Modern Roots Reggae XXL","$64.50","Most authentic compilation of Modern Roots Reggae!","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Pure Brazilian Beats","$15.48","Latin American drums & Grooves played by Duda Moura","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Middle Eastern Sounds","$14.28","Beautiful and rare sounds from Middle East","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Tribal Elements","$14.28","Almost 800 performed exotic loops and hits","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Voices Of Africa","$15.48","Inspiring, exotic african chants & voices","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Pure Tabla","$10.31","Natural & experimental Tabla performances by AREF DURVESH","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Spices Of India","$9.53","Indian percussion, vocals and more!","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Vindaloops","$15.48","After Deepest India the next crazy release of indian Samples","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Flamenco Sounds","$25.60","Modern rhythms and flavours played by Flamenco musicians","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Deepest India","$42.87","Exotic instruments, vocals, orchestra, percussion and more!","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Afrolatin Slam","$32.15","Rhythms, loops and hits from Africa & South America","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Brazil Chillout","$42.87","Bossa Nova & Samba groove with a little chillout!","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Indian Dance Classics","$41.09","Big selection of traditional indian rhythms & percussion!","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Rhythm Organism","$32.15","Crazy & inspiring didgeridoo phrases & singel hits and more","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Carnival Drums","$42.87","Professional drums & sounds of the brazilian carnival!","2008","2008","no requirement"
"Reggae / Ethno / Latin","Zero-G","World Pack","$76.81","Ethno sample collection - over 9000 samples!","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Beats working in Cuba","$54.19","Prime Afro/Hispanic rhythms of the Cuban music culture","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Sounds of Polynesia","$32.15","Discover the rich sound of the South Pacific!","no reviews","no reviews","1"
"Reggae / Ethno / Latin","Zero-G","Harmonica","$23.82","Harmonica samples, performed by Ben Hewlett","no reviews","no reviews","no requirement"
"Reggae / Ethno / Latin","Zero-G","Celtic","$42.87","Loops & samples of celtic instruments.","2002","2002","1"
"Mixed Genres","Ueberschall","Complete Ueberschall Bundle","$2777.83","Loops, Samples, Sound FX and Construction Kits","no reviews","no reviews","0"
"Mixed Genres","Ueberschall","Complete Construction Kit Bundle","$1983.88","3100 Construction Kits, 120000 Loops & Samples","no reviews","no reviews","0"
"Mixed Genres","Ueberschall","Complete Instrument Bundle","$991.44","Huge range of instruments and musical styles","no reviews","no reviews","0"
"Mixed Genres","Big Fish Audio","Acoustic Songwriter","$90.30","Contemporary Singer Songwriter Styles","no reviews","no reviews","1"
"Mixed Genres","UVI","Mayhem of Loops V1.5","$99.00","Premium Loop and Construction Kit Archive","no reviews","no reviews","0"
"Mixed Genres","Zero-G","Total Snare Drums","$23.22","Massive library of over 10,000 single hit snare drums","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Total Bass Drums","$23.22","Massive Library of over 10,000 single hit Kick Drums","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Extreme Environments","$44.66","Sound Design Tool for realistic Atmospheres,Ambiences & Pads","no reviews","no reviews","1"
"Mixed Genres","Big Fish Audio","Brush Artistry 2","$69.30","68 unique drum loop construction kits","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Dance Pack 1","$70.86","Big samples collection with over 11000 samples!","no reviews","no reviews","no requirement"
"Mixed Genres","Best Service","Spiritual Voices","$49.00","Magic authentic ethno vocal collection from India and Africa","no reviews","no reviews","0"
"Mixed Genres","Ueberschall","Inspire Bundle","$247.12","Four complete Elastik Inspire Series products","no reviews","no reviews","0"
"Mixed Genres","Ueberschall","Chinese Instruments","$48.63","Collection of individual Instrument Performances","no reviews","no reviews","0"
"Mixed Genres","Zero-G","Sound Bites","$38.71","The ultimate voice-over collection","no reviews","no reviews","1"
"Mixed Genres","Ueberschall","Twelve String Electric","$98.25","Nearly 700 guitar loops and phrases","no reviews","no reviews","0"
"Mixed Genres","Ueberschall","Ukulele","$48.63","Infectious and positive loops & phrases","no reviews","no reviews","0"
"Mixed Genres","Big Fish Audio","Paranormal 2","$41.06","Sci-Fi Suspense and Thriller Movie cue construction kits","no reviews","no reviews","1"
"Mixed Genres","Big Fish Audio","World Violins: East to West","$41.06","A collection of Violin melodies from across the world","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Total Hi-Hats","$23.22","Massive Library of over 10,000 Hi-Hats","no reviews","no reviews","1"
"Mixed Genres","Ueberschall","Classical Guitar","$48.63","Contemporary Nylon String Guitar - 400 Loops","no reviews","no reviews","0"
"Mixed Genres","Big Fish Audio","Eclipse 2: Ambient Guitars","$90.30","Pristine Ambient Guitar Loops and Sounds","no reviews","no reviews","1"
"Mixed Genres","Big Fish Audio","Cinematic Synth FX","$69.30","Synth FX for Modern Cinema","no reviews","no reviews","1"
"Mixed Genres","Big Fish Audio","Mutation Machine","$69.30","Futuristic Drum and Percussion Loops","no reviews","no reviews","1"
"Mixed Genres","Big Fish Audio","Body Language","$69.30","R&B loops and sounds in the style of Chris Brown, Akon, ect.","no reviews","no reviews","1"
"Mixed Genres","Ueberschall","Ueberschall - Upright Bass","$48.63","Deep bass loops and licks, 61-130 BPM, and much more","2014","2014","0"
"Mixed Genres","Ueberschall","Looptool 3","$48.63","The third part of the acclaimed Looptool series!","no reviews","no reviews","0"
"Mixed Genres","Big Fish Audio","Textured Beats","$34.30","Fresh grooves & drums for your musical palette.","no reviews","no reviews","1"
"Mixed Genres","Big Fish Audio","Syntron-X","$48.30","Neo 80s loops, grooves and soundscapes","no reviews","no reviews","1"
"Mixed Genres","Big Fish Audio","Vintage Guitars","$69.30","Massive 5.8 GB vintage guitar collection library!","no reviews","no reviews","1"
"Mixed Genres","Ueberschall","Low Tuned Strings","$48.63","The lowest acoustic bass sounds - gets under your skin!","no reviews","no reviews","0"
"Mixed Genres","Ueberschall","Bass Saxophone UE","$43.00","The deepest baritone sax riffs & loops!","no reviews","no reviews","0"
"Mixed Genres","Big Fish Audio","Crossroad Blues","$69.30","Classic blues sample library.","no reviews","no reviews","no requirement"
"Mixed Genres","Big Fish Audio","Eclipse: Ambient Guitars","$90.30","Atmospheric, dark and cinematic guitar sounds","no reviews","no reviews","no requirement"
"Mixed Genres","Big Fish Audio","G-Strings","$48.30","40 kits full of guitar riffs and loops for R&B and Urban!","no reviews","no reviews","no requirement"
"Mixed Genres","Big Fish Audio","Greg Adams","$69.30","Loops & grooves of a 14 piece horn section!","no reviews","no reviews","no requirement"
"Mixed Genres","Big Fish Audio","Guitarra: Spanish Guitar Loops","$48.30","Spanish guitars Library, performed by Michael Ripoll","no reviews","no reviews","no requirement"
"Mixed Genres","Big Fish Audio","Performance Loops - Acoustic Guitars","$34.30","Incredibly versatile, vibrant guitar samples","no reviews","no reviews","no requirement"
"Mixed Genres","Big Fish Audio","Quirky Guitars vol. 1","$48.30","Inspiration of a special kind!","no reviews","no reviews","no requirement"
"Mixed Genres","Big Fish Audio","Quirky Guitars vol. 2","$48.30","Fantastic sound worlds for pop / rock productions","no reviews","no reviews","no requirement"
"Mixed Genres","Best Service","Certified Hits","$49.00","5000 unique, production-ready drums & fx","2010","2010","1"
"Mixed Genres","Big Fish Audio","Primal Drums","$69.30","Powerful and professionally recorded drums & percussion","no reviews","no reviews","1"
"Mixed Genres","Big Fish Audio","Jazz Drums","$48.30","Professional and loose jazz drum grooves and loops","no reviews","no reviews","1"
"Mixed Genres","Big Fish Audio","LA Drum Sessions 2","$69.30","Acoustic drum loops, from R&B to Country","no reviews","no reviews","1"
"Mixed Genres","Ueberschall","Horn Section","$98.25","Flexible horn phrases in best quality!","2010","2006","0"
"Mixed Genres","Zero-G","Drum Styles","$17.84","Exciting and flexible drum library with many grooves!","no reviews","no reviews","1"
"Mixed Genres","Big Fish Audio","RnB Refill","$18.86","","no reviews","no reviews","no requirement"
"Mixed Genres","Zero-G","Altered States","$41.09","Over 4 GB of world-class sound design & samples!","no reviews","no reviews","1"
"Mixed Genres","Best Service","Studio India","$49.00","Fresh Vocals (male/female), Indian Instruments & Atmos","no reviews","no reviews","1"
"Mixed Genres","Big Fish Audio","Brush Artistry","$69.30","Brush drum loops & sounds, played in countless styles","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Total Drums Bundle","$43.67","Over 30,000 hi-hat, snare and kick drum hits across three","no reviews","no reviews","1"
"Mixed Genres","Zero-G","KONTAKT Sound Designer Collection","$110.16","3 Effects creation libraries in one bundle","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Electronic Music Bundle","$88.33","A special collection of Libraries for Electronic Music","no reviews","no reviews","1"
