"Kinds","company","product","price","brief","newest time","oldest time","if Kontakt"
"Cinematic / Effects","Heavyocity","Vocalise Gravity Pack 02","$79.20","An Evocative Vocal Experience for GRAVITY","2015","2015","1"
"Cinematic / Effects","Big Fish Audio","The Foundry","$209.30","Sound design creation tool by Sonicsmiths","no reviews","no reviews","1"
"Cinematic / Effects","HybridTwo","Project Bundle","$199.00","Bundle containing Project Alpha and Project Bravo","no reviews","no reviews","1"
"Cinematic / Effects","HybridTwo","Project Bravo","$149.00","Intuitive and powerful Hybrid Sound Design Library","no reviews","no reviews","1"
"Cinematic / Effects","HybridTwo","Project Alpha","$149.00","Musical Cinematic Sound Design","no reviews","no reviews","1"
"Cinematic / Effects","Vir2 (by Big Fish)","Apollo: Cinematic Guitars","$269.25","An Orchestra of Guitarists at your Fingertips","2016","2016","1"
"Cinematic / Effects","Evolution Series","World Percussion TAIKO","$119.00","Professional TAIKO library for Kontakt (Full version)","no reviews","no reviews","1"
"Cinematic / Effects","Big Fish Audio","Ambient White","$139.30","Textures suitable for all sorts of Ambient Music","no reviews","no reviews","1"
"Cinematic / Effects","Zero-G","AfterShock","$42.87","Huge collection of extreme audio atmospheres and effects","no reviews","no reviews","1"
"Cinematic / Effects","Project SAM","Symphobia Trio Pack","$1113.75","This bundle consists of Symphobia, Symphobia 2 and Lumina","no reviews","no reviews","1"
"Cinematic / Effects","Zero-G","Rise Designer","$53.00","Rise Designer with World-Class Raw Sounds!","no reviews","no reviews","1"
"Cinematic / Effects","Zero-G","Whoosh Designer","$53.00","Amazing raw sounds and incredible simplicity!","no reviews","no reviews","1"
"Cinematic / Effects","Soniccouture","Geosonics","$99.00","A truly Organic Soundscape Instrument","no reviews","no reviews","1"
"Cinematic / Effects","Audiowiesel","Hammered Acoustic Guitar Full Bundle","$94.28","Hammered Acoustic Guitar Full Bundle","no reviews","no reviews","0"
"Cinematic / Effects","Audiowiesel","Hammered Acoustic Guitar FX & Percussion","$54.58","Hammered Acoustic Guitar FX & Percussion","no reviews","no reviews","0"
"Cinematic / Effects","Audiowiesel","Hammered Acoustic Guitar Core","$59.00","Hammered Acoustic Guitar Core Library","no reviews","no reviews","0"
"Cinematic / Effects","UVI","SweepMachine","$39.00","Noise and Sweep Designer","no reviews","no reviews","0"
"Cinematic / Effects","Sample Logic","Stadium Instruments","$44.66","Traditional & Morphed Crowd Instruments","no reviews","no reviews","1"
"Cinematic / Effects","Sample Logic","Havoc","$276.89","Ultimate cinematic percussive suite from Sample Logic","2014","2014","1"
"Cinematic / Effects","Project SAM","Symphobia Colours Pack","$222.00","Bundle including ANIMATOR & ORCHESTRATOR","no reviews","no reviews","1"
"Cinematic / Effects","Project SAM","Orchestrator","$132.75","Inspirational tool for orchestral production","2014","2014","1"
"Cinematic / Effects","Project SAM","Animator","$132.75","ENSEMBLES & EFFECTS FOR ANIMATION SCORING!","no reviews","no reviews","0"
"Cinematic / Effects","Sample Logic","Waterharp 2","$84.36","Massive collection of unique Waterharp Ensembles & FX","no reviews","no reviews","1"
"Cinematic / Effects","Big Fish Audio","Zodiac","$139.30","Unique sound design for film, games and more!","2014","2014","1"
"Cinematic / Effects","Sample Logic","Thunder Springs","$84.36","More than 450 rare and mutilated Instruments & Multis","2013","2013","1"
"Cinematic / Effects","Sample Logic","Tronix","$84.36","Collection morphed electrified instruments for Ableton Live","no reviews","no reviews","0"
"Cinematic / Effects","Sample Logic","Fanfare","$336.44","Blue Devils marching brass, cinematic soundscapes","2012","2012","1"
"Cinematic / Effects","Best Service","Convolution Space","$199.00","An entirely new region of the sound universe, 8.5 GB package","2011","2008","1"
"Cinematic / Effects","Soniccouture","Haunted Spaces","$125.00","Cinematic Soundscape Instrument","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Cube","$39.00","Office-supply percussive samples, sound-designed FX and more","no reviews","no reviews","1"
"Cinematic / Effects","Umlaut Audio","MOTORS","$98.25","Collection of loops, pulses & cinematic rhythmic atmospheres","no reviews","no reviews","1"
"Cinematic / Effects","Impact Soundworks","Momentum","$129.00","Percussive Sound Design Library","no reviews","no reviews","1"
"Cinematic / Effects","In Session Audio","Fluid Harmonics","$139.00","Richly layered melodic pattern creator","no reviews","no reviews","1"
"Cinematic / Effects","In Session Audio","Fluid Strike: Tuned Percussion","$159.00","Melodic percussive pattern designer","no reviews","no reviews","1"
"Cinematic / Effects","Gothic Instruments","COMPLETE  Bundle","$336.44","All Gothic Instruments Libraries in One","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Ambius 2: Systematik","$79.00","Cutting Leads, pulsing grooves and organic textures","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Ambius 1: Transmissions","$79.00","Collection of Ambiences, Drones, Pads and Synth Leads","no reviews","no reviews","1"
"Cinematic / Effects","Heavyocity","Vocalise 2 Gravity Pack 04","$79.20","Pure vocal inspiration for composers and producers","no reviews","no reviews","1"
"Cinematic / Effects","UVI","Cinematic Shades","$39.00","Powerful and emotive sound design expansion for Falcon","no reviews","no reviews","0"
"Cinematic / Effects","Big Fish Audio","Grindhouse","$69.30","The heart and soul of B-Movie Cinema","no reviews","no reviews","1"
"Cinematic / Effects","Zero-G","Surface Tension","$42.87","Unique sounddesign tool based on electric guitars","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Shudder","$39.00","Dark Glitch FX and Evil Drones","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Lo","$39.00","Kick and low frequency FX library","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Motor Rhythms","$89.00","Unique Drum Kit, crafted from raw automobile parts","no reviews","no reviews","1"
"Cinematic / Effects","Heavyocity","Scoring Guitars Gravity Pack 03","$79.20","An inspiring collection of cinematic guitars","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Shimmer","$39.00","Shimmering, glittering, sparkly percussive samples","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Antidrum II","$49.00","Deep Collection of Unique Real-World Sounds","no reviews","no reviews","1"
"Cinematic / Effects","Output","BEAUTIFUL PADS Expansion Pack for REV","$35.00","Beautiful Pad Presets for REV","no reviews","no reviews","0"
"Cinematic / Effects","Soundiron","Sick 4","$59.00","Unique deep sampled Percussion Articulations and Sound FX","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Sick 5","$59.00","Musical Effects designed for Sci-Fi, Horror and Mystery","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Sick 2","$19.00","Horror Sound Design Library","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Sick 1","$19.00","The first Volume in Soundiron's SICK Horror Series","no reviews","no reviews","1"
"Cinematic / Effects","Big Fish Audio","Ambient Black","$139.30","Collection of Original Instruments and Textures","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Crystal","$39.00","Percussive Strikes and Effects","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","DRIP","$39.00","DRIP is a collection of over 600 percussion samples","no reviews","no reviews","1"
"Cinematic / Effects","cinesamples","Metallurgy","$99.00","Sound Design and Metallic Sound Effects Design Tool","no reviews","no reviews","1"
"Cinematic / Effects","Soniccouture","Xtended Piano","$89.00","Incredibly versatile suite of organic piano Instruments.","no reviews","no reviews","1"
"Cinematic / Effects","Soniccouture","Glass-Works","$99.00","Unique Collection of Instruments made from Glass","no reviews","no reviews","1"
"Cinematic / Effects","Soniccouture","Pan Drums","$79.00","5 different Pan Drums in one fantastic Virtual Instrument","no reviews","no reviews","1"
"Cinematic / Effects","Sample Logic","Cinematic Keys","$286.81","Cinematic collection of 850+ Instruments and Multis","2014","2014","1"
"Cinematic / Effects","Vir2 (by Big Fish)","Violence","$74.25","Unusual & special violin sounds - crazy articulations & FX!","no reviews","no reviews","1"
"Cinematic / Effects","Vir2 (by Big Fish)","Q","$74.25","Huge sound library for film, games, and much more.","2011","2011","1"
"Cinematic / Effects","East West","The Dark Side","$199.00","Collection of dark and eerie instruments, sounds and effects","2011","2010","0"
"Cinematic / Effects","Soundiron","Frendo","$39.00","Unique tuned Percussion and String Instrument","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Antidrum I","$49.00","18 unconventional tuned and percussive sound collections","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Sick 3","$59.00","Deep Sound & Music Design Collection","no reviews","no reviews","1"
"Cinematic / Effects","Output","CINEMATIC Expansion Pack for Signal","$35.00","Cinematic - Expansion pack for Signal","no reviews","no reviews","0"
"Cinematic / Effects","Output","TAPE LOOP Expansion Pack  for Signal","$35.00","Tape Loop - Expansion Pack for SIGNAL","no reviews","no reviews","0"
"Cinematic / Effects","Output","GLOW Expansion Pack for Signal","$35.00","GLOW - Expansion pack for Signal","no reviews","no reviews","0"
"Cinematic / Effects","Output","TRANSLUCENCE  Expansion Pack for Rev","$35.00","Translucence - Expansion Pack for REV","no reviews","no reviews","0"
"Cinematic / Effects","Output","DESOLATION Expansion Pack  for Rev","$35.00","Desolation - Expansion pack for REV","no reviews","no reviews","0"
"Cinematic / Effects","Gospelmusicians","Talkbox Jr.","$58.55","The classic talkbox sound - Feat. Byron Chambers!","no reviews","no reviews","0"
"Cinematic / Effects","Soundiron","Sick Collection","$199.00","Sick all 5 parts in a collection - horror & splatter!","no reviews","no reviews","1"
"Cinematic / Effects","Vital Arts","Plectrum","$299.00","Exceptional acoustic instruments","no reviews","no reviews","1"
"Cinematic / Effects","Vir2 (by Big Fish)","VI One","$74.25","Vast Collection of Instruments across every Musical Style.","2007","2007","1"
"Cinematic / Effects","Soundiron","Experimental Collection","$199.00","Experimental sound design collection","no reviews","no reviews","1"
"Cinematic / Effects","Soundiron","Bamboo Collection","$89.00","Tuned and untuned percussion & bamboo collection","no reviews","no reviews","1"
"Cinematic / Effects","UVI","X-Treme FX","$129.00","X-Treme FX is the ultimate tool for sound designers","no reviews","no reviews","0"
"Cinematic / Effects","Soundiron","Metal Collection","$159.00","6 great sound design libraries - Deep sampled metal sounds","no reviews","no reviews","1"
"Cinematic / Effects","Vir2 (by Big Fish)","Fractured: Prepared Acoustic Guitar","$74.25","New and innovative acoustic guitar articulations & FX","no reviews","no reviews","1"
"Choirs","Best Service","Mystica","$199.00","Classical female chamber choir library by Eduardo Tarilonte","2014","2014","1"
"Choirs","Best Service","Cantus","$199.00","Real Gregorian Choir as a virtual instrument","2014","2014","1"
"Choirs","Best Service","Complete Orchestral Collection","$189.00","Complete Classical Orchestra for a budget price","2014","2013","1"
"Choirs","Strezov Sampling","Wotan","$329.00","Deep and expressive Male Choir Library","2016","2016","1"
"Choirs","Strezov Sampling","StormChoir 2 Complete","$469.00","Realistic sounding Choir Sample Library -","no reviews","no reviews","1"
"Choirs","Strezov Sampling","Storm Choir 2 Expansion","$189.00","Realistic sounding Choir Sample Library - Expansion","no reviews","no reviews","1"
"Choirs","Strezov Sampling","Storm Choir 2 Core","$329.00","Realistic sounding Choir Sample library - CORE edition","no reviews","no reviews","1"
"Choirs","VSL Instruments Bundles","Voices Complete","$595.00","All available Vienna Products in the Voices Category","no reviews","no reviews","0"
"Choirs","VSL Instruments Collections","Vienna Choir","$345.00","The full scope of classical singing in a collection","2010","2010","0"
"Choirs","East West","Hollywood Choirs Diamond","$599.00","Powerful Blockbuster Choir","no reviews","no reviews","0"
"Choirs","East West","Hollywood Choirs Gold","$495.23","Powerful Blockbuster Choir - Gold Edition","no reviews","no reviews","0"
"Choirs","Strezov Sampling","X3M Percussion Bundle","$459.00","Bundle consisting of Strezov X3M Thunder & Tupans","no reviews","no reviews","1"
"Choirs","Strezov Sampling","Freyja, Wotan & ARVA Bundle","$879.00","Bundle consisting of Strezov Freyja, Wotan & ARVA","no reviews","no reviews","1"
"Choirs","Strezov Sampling","Freyja & Wotan Bundle","$549.00","Bundle consisting of Strezov Freyja and Wotan","no reviews","no reviews","1"
"Choirs","East West","MGS Vol.2 Ethnic and Voices","$99.00","Virtual Instruments & Voices designed for MIDI Guitars","no reviews","no reviews","0"
"Choirs","Strezov Sampling","RHODOPE 2 Ethnic Bulgarian Choir","$329.00","Real and authentic Ethnic Bulgarian Choir","no reviews","no reviews","1"
"Choirs","Soundiron","Voices Of Rapture","$249.00","Premier operatic solo vocal collection","no reviews","no reviews","1"
"Choirs","Strezov Sampling","ARVA Children Choir","$429.00","Next Generation Children Choir","no reviews","no reviews","1"
"Choirs","East West","QL Symphonic Choirs Gold","$199.00","Gold Edition of the Symphonic Choirs by East West","no reviews","no reviews","0"
"Choirs","Strezov Sampling","Freyja","$329.00","The beauty of the female voice","no reviews","no reviews","1"
"Choirs","Impact Soundworks","Vocalisa","$79.00","Slavic Women's Choir","no reviews","no reviews","1"
"Choirs","Soundiron","Mercury Elements","$99.00","Essential Elements from Mercury Symphonic Boys' Choir","no reviews","no reviews","1"
"Choirs","Project SAM","Symphobia Colours Pack","$222.00","Bundle including ANIMATOR & ORCHESTRATOR","no reviews","no reviews","1"
"Choirs","Project SAM","Orchestrator","$132.75","Inspirational tool for orchestral production","2014","2014","1"
"Choirs","Soundiron","Mercury Symphonic Boychoir","$399.00","Traditional English boys' choir","no reviews","no reviews","1"
"Choirs","Soundiron","Venus & Mars Olympus Choir Bundle","$549.00","The first choice for professional choral scoring","2012","2012","1"
"Choirs","Soundiron","Venus - Symphonic Women´s Choir","$399.00","Great virtual female choir with many articulations!","2012","2012","1"
"Choirs","Soundiron","Mars","$399.00","Great virtual female choir with many articulations!","no reviews","no reviews","1"
"Choirs","VSL Single Instruments","Soprano Choir","$95.00","The Soprano Choir by VSL","no reviews","no reviews","0"
"Choirs","cinesamples","Voxos: Epic Virtual Choir","$349.00","Virtual epic choir, boys choir, soloists, phrases","2011","2010","1"
"Choirs","Soundiron","Mercury Micro","$39.00","Compact Symphonic Boys' Choir","no reviews","no reviews","1"
"Choirs","Strezov Sampling","ARVA Crossgrade","$389.00","Reduced crossgrade for Wotan and / or Freyja Users!","no reviews","no reviews","1"
"Choirs","Soundiron","Kontakt Player Bundle","$599.00","Bundle of 7 Kontakt Player VIs","no reviews","no reviews","1"
"Choirs","Soundiron","Olympus Elements","$99.00","Powerful choral instrument,63-voice Olympus Symphonic Choir","no reviews","no reviews","1"
"Choirs","Soundiron","Requiem Light","$199.00","Powerful, versatile and playable choir!","no reviews","no reviews","1"
"Choirs","East West","QL Symphonic Choirs Platinum","$249.00","5 Choirs: Boys, Alto fm, Soprano fm, Bass m, Tenors m, Solos","no reviews","no reviews","0"
"Choirs","East West","QL Goliath","$199.00","More than 180 instruments and over 600 patches","no reviews","no reviews","0"
"Vocals","Best Service","Ethno World 6 Complete","$449.00","Ethnic instruments and voices from all over the world","2017","2010","1"
"Vocals","Best Service","Ethno World 6 Voices","$259.00","Ethnic Voices from all over the World","no reviews","no reviews","1"
"Vocals","Best Service","Era II Vocal Codex","$159.00","Eduardo Tarilonte Vocal Codex – Voices of the past","2017","2016","0"
"Vocals","Best Service","Era II Vocal Codex Crossgrade","$99.00","ERA II Vocal Codex as Crossgrade for registered ERA II users","no reviews","no reviews","0"
"Vocals","Best Service","KWAYA","$259.00","African Choir library with 4 male and 2 female solo voices","2017","2016","1"
"Vocals","Best Service","Ethno World 6 Complete Upgrade","$159.00","For users of Ethno World 4 or 5 Professional","no reviews","no reviews","1"
"Vocals","Best Service","Ethno World 6 Voices Upgrade","$79.00","For Users of Ethno World 5 Voices & Choirs or EW 4 Complete","no reviews","no reviews","1"
"Vocals","Output","Exhale","$199.00","The first truly modern Vocal Engine","2016","2016","1"
"Vocals","Best Service","Whistler","$19.99","A virtual human whistler with real samples","no reviews","no reviews","1"
"Vocals","VSL Instruments Collections","Vienna Solo Voices","$295.00","Including 4 Female and 3 Male Solo Voices","no reviews","no reviews","0"
"Vocals","Best Service","Altus","$159.00","Real counter tenor as a virtual instrument","2014","2014","1"
"Vocals","Best Service","Shevannai","$159.00","Unique solo vocal library, produced by Eduardo Tarilonte","2014","2013","1"
"Vocals","Best Service","Forest Kingdom II","$259.00","The sound of forests and jungles, the sound of Mother Nature","2013","2011","0"
"Vocals","Strezov Sampling","StormChoir 2 Complete","$469.00","Realistic sounding Choir Sample Library -","no reviews","no reviews","1"
"Vocals","Strezov Sampling","Storm Choir 2 Expansion","$189.00","Realistic sounding Choir Sample Library - Expansion","no reviews","no reviews","1"
"Vocals","Strezov Sampling","Storm Choir 2 Core","$329.00","Realistic sounding Choir Sample library - CORE edition","no reviews","no reviews","1"
"Vocals","VSL Instruments Bundles","Voices Complete","$595.00","All available Vienna Products in the Voices Category","no reviews","no reviews","0"
"Vocals","VSL Single Instruments","Vienna Whistler","$55.00","Vienna Whistler - Celebrating the Art of Whistling","no reviews","no reviews","0"
"Vocals","UVI","Beat Box Anthology 2","$149.00","Collection of pristine hardware drum machine sounds","no reviews","no reviews","0"
"Vocals","Soundiron","Voices Of Rapture","$249.00","Premier operatic solo vocal collection","no reviews","no reviews","1"
"Vocals","Crypton","Hatsune Miku V4X Bundle","$199.00","English and Japanese Version in a Bundle","no reviews","no reviews","0"
"Vocals","Crypton","Hatsune Miku V4 English","$139.00","Voice Library with authentic HATSUNE MIKU voice samples","no reviews","no reviews","0"
"Vocals","Strezov Sampling","Freyja","$329.00","The beauty of the female voice","no reviews","no reviews","1"
"Vocals","Vir2 (by Big Fish)","Aeris: Hybrid Choir Designer","$224.25","Superior Choirs, Solo Singers & Sound Design","no reviews","no reviews","1"
"Vocals","Zero-G","ETHERA","$83.36","Cinematic Vocal Instrument","no reviews","no reviews","1"
"Vocals","Soundiron","Voice of Rapture: The Alto","$119.00","A solo operatic Alto Vocal library","no reviews","no reviews","1"
"Vocals","Crypton","Megurine Luka V4X","$169.00","Futuristic Voice Library based on a Human Voice","2015","2015","0"
"Vocals","Soundiron","Voice of Rapture: The Bass","$119.00","Solo Operatic Bass Vocal Library of Joseph Trumbo","no reviews","no reviews","1"
"Vocals","Crypton","Kaito V3","$169.00","Futuristic singing voice synthesizer","no reviews","no reviews","0"
"Vocals","Crypton","Meiko V3","$169.00","Futuristic singing voice synthesizer","no reviews","no reviews","0"
"Vocals","Soundiron","The Beat Boxer","$49.00","The whole sound repertoire of a professional beat boxer!","no reviews","no reviews","1"
"Vocals","SonuScore","Lyrical Vocal Phrases","$99.00","Crystal-clear and celestial vocal phrases","no reviews","no reviews","1"
"Vocals","Output","Barely Vocals Expansion Pack for Exhale","$35.00","Expansion Pack for Exhale ""Barely Vocals""","no reviews","no reviews","0"
"Vocals","Soundiron","Mercury Micro","$39.00","Compact Symphonic Boys' Choir","no reviews","no reviews","1"
"Vocals","Zero-G","ETHERA - Soul Edition","$67.49","Stunning Soul and Gospel Vocal Samples","no reviews","no reviews","1"
"Vocals","Zero-G","Deeva","$32.15","Dance Vocal Phrase Instrument for Kontakt","no reviews","no reviews","1"
"Vocals","Zero-G","Velvet Vocal","$32.15","Vocal Song Kit Instrument","no reviews","no reviews","1"
"Vocals","Output","Indie Vocals Expansion Pack for Exhale","$35.00","Indie Vocals Expansion Pack","no reviews","no reviews","0"
"Vocals","Output","Ambient Vocals Expansion Pack for Exhale","$35.00","Ambient Vocals Expansion Pack","no reviews","no reviews","0"
"Vocals","Soundiron","Questionably Barbershop","$20.00","Simple 4-piece male vocal ensemble old time Barbershop style","no reviews","no reviews","1"
"Vocals","East West","QL Voices of Passion","$199.00","Virtual instrument presenting 5 female vocalists","2007","2007","0"
"Vocals","Crypton","Hatsune Miku V4X Bundle Upgrade","$149.00","V4X Upgrade for registered users of Hatsune Miku","no reviews","no reviews","0"
"Vocals","Crypton","Hatsune Miku V4 English Upgrade","$104.00","V4 Upgrade for registered users of Hatsune Miku","no reviews","no reviews","0"
"Vocals","Zero-G","Zero G Vocal Bundle","$93.29","Velvet Vocal, Vocal Factory and Vocal Lix","no reviews","no reviews","1"
"Vocals","Soundiron","Voice of Gaia - Francesca Genco","$119.00","Francesca is an exotic female solo mezzo-soprano library","no reviews","no reviews","1"
"Vocals","Soundiron","Voice of Gaia Bryn","$119.00","Bryn is an eclectic male tenor solo vocal library","no reviews","no reviews","1"
"Vocals","Soundiron","Voices of Rage","$79.00","Death Metal, Hardcore and Power Metal Vocal Library","no reviews","no reviews","1"
"Vocals","Soundiron","Voice of Rapture: the Tenor","$119.00","Pristine solo tenor sampling library","no reviews","no reviews","1"
"Vocals","Soundiron","Voice of Gaia: Strawberry","$119.00","mezzo-soprano female vocal library","no reviews","no reviews","1"
"Vocals","Soundiron","Voice of Rapture: the Soprano","$119.00","Magnificent playable soprano voice and vocal phrases","2015","2015","1"
"Vocals","Zero-G","Vocaloid2 SONIKA","$46.84","Virtual, highly programmable Voice with Text-Builder!","no reviews","no reviews","0"
"Vocals","Zero-G","Vocaloid 3 Avanna","$46.84","Virtual, highly programmable Voice with VOCALOID3 Editor!","no reviews","no reviews","0"
"Vocals","Zero-G","Vocaloid 2 Prima","$47.00","Virtual opera singer with text builder!","no reviews","no reviews","0"
"Vocals","Zero-G","Vocaloid2 Tonio","$46.84","Virtual, highly programmable Voice with VOCALOID2 Editor!","no reviews","no reviews","0"
"Vocals","Strezov Sampling","Freyja Crossgrade","$299.00","Reduced crossgrade for Wotan and / or Freyja Users!","no reviews","no reviews","1"
"Full Orchestra","Best Service","The Orchestra","$399.00","The power of a full orchestra at the tip of your fingers","2017","2017","1"
"Full Orchestra","Best Service","Complete Orchestral Collection","$189.00","Complete Classical Orchestra for a budget price","2014","2013","1"
"Full Orchestra","East West","Hollywood Orchestra Diamond","$549.00","Diamond Bundle HW Strings, Brass, Winds and Percussion","no reviews","no reviews","0"
"Full Orchestra","East West","Hollywood Orchestra Gold","$329.00","GOLD Bundle HW Strings, Brass, Winds and Percussion","no reviews","no reviews","0"
"Full Orchestra","VSL Special Editions","Special Edition Bundle Complete","$1480.00","All SE collections in a massive bundle","no reviews","no reviews","0"
"Full Orchestra","VSL Special Editions","Special Edition Bundle Core","$995.00","Volume 1-4 of the core SE libraries","no reviews","no reviews","0"
"Full Orchestra","VSL Instruments Bundles","Symphonic Cube","$1995.00","A professional orchestra in a giant bundle","no reviews","no reviews","0"
"Full Orchestra","VSL Instruments Bundles","Super Package","$8955.00","The ultimate Vienna Symphonic Library anthology","no reviews","no reviews","0"
"Full Orchestra","VSL Special Editions","Special Edition Bundle Vol. 1","$535.00","Special Edition Volume 1 and Volume 1 PLUS Bundle","no reviews","no reviews","0"
"Full Orchestra","VSL Special Editions","Special Edition Bundle Vol. 2","$545.00","Special Edition Volume 2 and Volume 2 PLUS in a Bundle","no reviews","no reviews","0"
"Full Orchestra","VSL Special Editions","Special Edition Collection Vol. 1","$295.00","Essential Collection of Orchestral Instruments.","no reviews","no reviews","0"
"Full Orchestra","VSL Special Editions","Special Edition Collection Vol. 1 PLUS","$315.00","Articulation Expansion to Vol. 1","no reviews","no reviews","0"
"Full Orchestra","VSL Special Editions","Special Edition Collection Vol. 2 PLUS","$285.00","Articulation Expansion to VSL SE Volume 2","no reviews","no reviews","0"
"Full Orchestra","Strezov Sampling","Balkan Ethnic Orchestra","$329.00","Authentic sounds of Balkan music","no reviews","no reviews","1"
"Full Orchestra","Project SAM","Classic Pack by projectSAM","$356.25","Reduced Classic Bundle","no reviews","no reviews","1"
"Full Orchestra","Cinematique Instruments","Ensemblia Metallique","$45.65","The metallic maletts flavor","no reviews","no reviews","1"
"Full Orchestra","East West","MGS Vol.1 Orchestra","$99.00","Symphonic Orchestra Instruments redesigned for MIDI Guitars","no reviews","no reviews","0"
"Full Orchestra","Cinematique Instruments","Ensemblia 1.5","$112.15","A modern chamber orchestra","no reviews","no reviews","1"
"Full Orchestra","Cinematique Instruments","Ensemblia All3","$227.17","All 3 Ensemblia Instruments:Orchestra, Metallique & Stringed","no reviews","no reviews","1"
"Full Orchestra","East West","Hollywood Solo Harp Gold","$99.00","Solo Harp virtual instrument","no reviews","no reviews","0"
"Full Orchestra","Impact Soundworks","Rhapsody Orchestral Colors","$69.00","All-in-one Symphonic Library","no reviews","no reviews","1"
"Full Orchestra","Project SAM","Creative Pack","$1515.75","Bundle containing 6 Project SAM Libraries","no reviews","no reviews","1"
"Full Orchestra","UVI","Orchestral Suite","$199.00","The Essential Symphonic Orchestra Collection","2015","2015","0"
"Full Orchestra","cinesamples","CineSymphony LITE","$279.00","The Essentials of all Orchestral Instrument Sections","2015","2015","1"
"Full Orchestra","cinesamples","CineSymphony CORE Bundle","$1299.00","Bundle containing 4 libraries from the CineSymphony Series","no reviews","no reviews","1"
"Full Orchestra","East West","Hollywood Orchestral Percussion Diamond","$229.00","Orchestral percussion library completing Hollywood series","no reviews","no reviews","0"
"Full Orchestra","Crypton","Kaito V3","$169.00","Futuristic singing voice synthesizer","no reviews","no reviews","0"
"Full Orchestra","Project SAM","Orchestrator","$132.75","Inspirational tool for orchestral production","2014","2014","1"
"Full Orchestra","Project SAM","Animator","$132.75","ENSEMBLES & EFFECTS FOR ANIMATION SCORING!","no reviews","no reviews","0"
"Full Orchestra","Cinematique Instruments","Ensemblia Stringed","$45.65","Traditional and unusual string instruments","no reviews","no reviews","1"
"Full Orchestra","East West","Hollywood Orchestra Silver","$179.00","HW Strings, Brass, Winds and Percussion Bundle - SILVER","no reviews","no reviews","0"
"Full Orchestra","East West","Hollywood Solo Cello Diamond","$129.00","Hollywood Solo Cello, Diamond Edtion","no reviews","no reviews","0"
"Full Orchestra","East West","Hollywood Solo Harp Diamond","$129.00","Solo Harp virtual instrument Diamond Edition","no reviews","no reviews","0"
"Full Orchestra","East West","Hollywood Solo Violin Diamond","$129.00","Solo Violin virtual instrument Diamond Edition","no reviews","no reviews","0"
"Full Orchestra","cinesamples","CineOrchestra","$69.00","Full Orchestral Ensemble of playable chords & inversions.","no reviews","no reviews","1"
"Full Orchestra","VSL Special Editions","Special Edition Collection Vol. 2","$335.00","Extension of Special Edition Volume 1","no reviews","no reviews","0"
"Full Orchestra","Wallander Instruments","NotePerformer - for Sibelius","$129.00","Realistic playback in your AVID Sibelius notation program!","no reviews","no reviews","0"
"Full Orchestra","East West","Symphonic Orchestra Platinum Complete","$399.00","The complete Symphonic Orchestra, PLATINUM Edition","no reviews","no reviews","0"
"Full Orchestra","East West","Symphonic Orchestra Silver Complete","$129.00","A complete Symphonic Orchestra at a budget price","no reviews","no reviews","0"
"Full Orchestra","IK-Multimedia","Miroslav Philharmonik 2 Upgrade","$296.74","Upgrade for registered user","no reviews","no reviews","0"
"Full Orchestra","East West","Hollywood Orchestra + Solo Gold Complete","$599.00","Complete Orchestra plus Solo Instruments","no reviews","no reviews","0"
"Ethnic Instruments","Best Service","Ethno World 6 Instruments","$259.00","Ethnic Instruments from all over the world","no reviews","no reviews","1"
"Ethnic Instruments","Best Service","Ethno World 6 Instruments Upgrade","$99.00","For users of Ethno World 5 Instruments or EW 4 Complete","no reviews","no reviews","1"
"Ethnic Instruments","Best Service","ERA II  Medieval Legends","$259.00","A huge set of historical instruments","2016","2012","0"
"Ethnic Instruments","Best Service","Chris Hein Chromatic Harmonica","$139.00","The ultimate chromatic harmonica","2014","2014","1"
"Ethnic Instruments","Best Service","Forest Kingdom II","$259.00","The sound of forests and jungles, the sound of Mother Nature","2013","2011","0"
"Ethnic Instruments","Best Service","Peking Opera Percussion","$129.00","Drum and percussion instruments used in Chinese Opera","2012","2012","0"
"Ethnic Instruments","Best Service","Gu Zheng","$129.00","Gu Zheng, recorded by local Chinese music producers","2011","2011","0"
"Ethnic Instruments","UVI","World Suite","$299.00","Instruments from Around the Globe","no reviews","no reviews","0"
"Ethnic Instruments","Impact Soundworks","Shakuhachi","$69.00","The deepest Shakuhachi ever released","no reviews","no reviews","1"
"Ethnic Instruments","Evolution Series","World Percussion TAIKO","$119.00","Professional TAIKO library for Kontakt (Full version)","no reviews","no reviews","1"
